"dtime per day","Average speed (Mbps)"
"2013-12-17","10.205"
"2013-12-18","10.348"
"2013-12-19","10.41"
"2013-12-20","10.381"
"2013-12-21","10.387"
"2013-12-22","10.303"
"2013-12-23","10.164"
"2013-12-24","10.278"
"2013-12-25","10.401"
"2013-12-26","10.289"
"2013-12-27","10.379"
"2013-12-28","10.283"
"2013-12-29","10.238"
"2013-12-30","10.202"
"2013-12-31","10.161"
"2014-01-01","10.211"
"2014-01-02","9.913"
"2014-01-03","10.132"
"2014-01-04","10.077"
"2014-01-05","9.982"
"2014-01-06","9.923"
"2014-01-07","10.029"
"2014-01-08","10.053"
"2014-01-09","10.122"
"2014-01-10","9.964"
"2014-01-11","10.049"
"2014-01-12","9.964"
"2014-01-13","10.026"
"2014-01-14","10.008"
"2014-01-15","10.132"
"2014-01-16","10.171"
"2014-01-17","10.183"
"2014-01-18","9.996"
"2014-01-19","9.939"
"2014-01-20","9.922"
"2014-01-21","10.111"
"2014-01-22","10.239"
"2014-01-23","10.12"
"2014-01-24","9.979"
"2014-01-25","9.843"
"2014-01-26","9.821"
"2014-01-27","10.131"
"2014-01-28","10.089"
"2014-01-29","10.02"
"2014-01-30","10.142"
"2014-01-31","10.169"
"2014-02-01","10.015"
"2014-02-02","10.106"
"2014-02-03","10.179"
"2014-02-04","10.133"
"2014-02-05","10.279"
"2014-02-06","10.063"
"2014-02-07","10.087"
"2014-02-08","10.12"
"2014-02-09","10.108"
"2014-02-10","10.227"
"2014-02-11","10.2"
"2014-02-12","10.177"
"2014-02-13","10.256"
"2014-02-14","10.314"
"2014-02-15","10.2"
"2014-02-16","10.174"
"2014-02-17","10.126"
"2014-02-18","10.315"
"2014-02-19","10.288"
"2014-02-20","10.294"
"2014-02-21","10.179"
"2014-02-22","10.272"
"2014-02-23","10.29"
"2014-02-24","10.251"
"2014-02-25","10.409"
"2014-02-26","10.346"
"2014-02-27","10.429"
"2014-02-28","10.376"
"2014-03-01","10.223"
"2014-03-02","10.111"
"2014-03-03","10.266"
"2014-03-04","10.321"
"2014-03-05","10.332"
"2014-03-06","10.436"
"2014-03-07","10.644"
"2014-03-08","10.609"
"2014-03-09","10.494"
"2014-03-10","10.688"
"2014-03-11","10.602"
"2014-03-12","10.559"
"2014-03-13","10.621"
"2014-03-14","10.571"
"2014-03-15","10.402"
"2014-03-16","10.297"
"2014-03-17","10.592"
"2014-03-18","10.648"
"2014-03-19","10.527"
"2014-03-20","10.571"
"2014-03-21","10.664"
"2014-03-22","10.592"
"2014-03-23","10.539"
"2014-03-24","10.595"
"2014-03-25","10.606"
"2014-03-26","10.711"
"2014-03-27","10.834"
"2014-03-28","10.815"
"2014-03-29","10.798"
"2014-03-30","10.684"
"2014-03-31","10.726"
"2014-04-01","10.577"
"2014-04-02","10.535"
"2014-04-03","10.546"
"2014-04-04","10.562"
"2014-04-05","10.51"
"2014-04-06","10.483"
"2014-04-07","10.516"
"2014-04-08","10.507"
"2014-04-09","10.609"
"2014-04-10","10.623"
"2014-04-11","10.632"
"2014-04-12","10.605"
"2014-04-13","10.534"
"2014-04-14","10.604"
"2014-04-15","10.558"
"2014-04-16","10.585"
"2014-04-17","10.634"
"2014-04-18","10.658"
"2014-04-19","10.68"
"2014-04-20","10.729"
"2014-04-21","10.646"
"2014-04-22","10.614"
"2014-04-23","10.583"
"2014-04-24","10.664"
"2014-04-25","10.725"
"2014-04-26","10.806"
"2014-04-27","10.763"
"2014-04-28","10.611"
"2014-04-29","10.724"
"2014-04-30","10.767"
"2014-05-01","10.76"
"2014-05-02","10.71"
"2014-05-03","10.74"
"2014-05-04","10.727"
"2014-05-05","10.678"
"2014-05-06","10.674"
"2014-05-07","10.701"
"2014-05-08","10.686"
"2014-05-09","10.662"
"2014-05-10","10.644"
"2014-05-11","10.61"
"2014-05-12","10.673"
"2014-05-13","10.732"
"2014-05-14","10.732"
"2014-05-15","10.855"
"2014-05-16","10.856"
"2014-05-17","10.973"
"2014-05-18","10.676"
"2014-05-19","10.762"
"2014-05-20","10.814"
"2014-05-21","10.731"
"2014-05-22","10.764"
"2014-05-23","10.742"
"2014-05-24","10.945"
"2014-05-25","10.93"
"2014-05-26","10.78"
"2014-05-27","10.866"
"2014-05-28","10.893"
"2014-05-29","10.908"
"2014-05-30","10.976"
"2014-05-31","10.967"
"2014-06-01","10.852"
"2014-06-02","10.823"
"2014-06-03","10.781"
"2014-06-04","10.902"
"2014-06-05","10.81"
"2014-06-06","10.901"
"2014-06-07","10.799"
"2014-06-08","10.91"
"2014-06-09","10.91"
"2014-06-10","10.939"
"2014-06-11","10.944"
"2014-06-12","10.977"
"2014-06-13","9.63"
"2014-06-14","8.679"
"2014-06-15","8.673"
"2014-06-16","8.631"
"2014-06-17","8.687"
"2014-06-18","8.73"
"2014-06-19","8.712"
"2014-06-20","8.754"
"2014-06-21","8.891"
"2014-06-22","8.82"
"2014-06-23","8.788"
"2014-06-24","8.711"
"2014-06-25","8.773"
"2014-06-26","8.858"
"2014-06-27","8.93"
"2014-06-28","8.872"
"2014-06-29","8.878"
"2014-06-30","8.795"
"2014-07-01","8.824"
"2014-07-02","8.888"
"2014-07-03","8.922"
"2014-07-04","9.019"
"2014-07-05","9.013"
"2014-07-06","8.985"
"2014-07-07","8.78"
"2014-07-08","8.846"
"2014-07-09","8.874"
"2014-07-10","8.842"
"2014-07-11","8.877"
"2014-07-12","9.065"
"2014-07-13","8.99"
"2014-07-14","8.976"
"2014-07-15","9.111"
"2014-07-16","9.194"
"2014-07-17","9.13"
"2014-07-18","9.158"
"2014-07-19","9.156"
"2014-07-20","9.203"
"2014-07-21","9.171"
"2014-07-22","9.263"
"2014-07-23","9.288"
"2014-07-24","9.251"
"2014-07-25","9.069"
"2014-07-26","9.103"
"2014-07-27","9.007"
"2014-07-28","9.003"
"2014-07-29","9.025"
"2014-07-30","9.085"
"2014-07-31","9.109"
"2014-08-01","8.963"
"2014-08-02","9.038"
"2014-08-03","8.993"
"2014-08-04","8.994"
"2014-08-05","8.991"
"2014-08-06","8.905"
"2014-08-07","9.038"
"2014-08-08","9.064"
"2014-08-09","9.183"
"2014-08-10","9.091"
"2014-08-11","9.139"
"2014-08-12","9.246"
"2014-08-13","9.521"
"2014-08-14","9.763"
"2014-08-15","9.78"
"2014-08-16","9.688"
"2014-08-17","9.439"
"2014-08-18","9.356"
"2014-08-19","9.416"
"2014-08-20","9.486"
"2014-08-21","9.443"
"2014-08-22","9.569"
"2014-08-23","9.503"
"2014-08-24","9.328"
"2014-08-25","9.501"
"2014-08-26","9.527"
"2014-08-27","9.55"
"2014-08-28","9.638"
"2014-08-29","9.691"
"2014-08-30","9.909"
"2014-08-31","9.928"
"2014-09-01","9.288"
"2014-09-02","9.348"
"2014-09-03","9.466"
"2014-09-04","9.485"
"2014-09-05","9.538"
"2014-09-06","9.49"
"2014-09-07","9.435"
"2014-09-08","9.49"
"2014-09-09","9.432"
"2014-09-10","9.492"
"2014-09-11","9.72"
"2014-09-12","9.587"
"2014-09-13","9.676"
"2014-09-14","9.582"
"2014-09-15","9.769"
"2014-09-16","9.716"
"2014-09-17","9.704"
"2014-09-18","9.611"
"2014-09-19","9.739"
"2014-09-20","9.672"
"2014-09-21","9.691"
"2014-09-22","9.602"
"2014-09-23","9.754"
"2014-09-24","9.785"
"2014-09-25","9.894"
"2014-09-26","9.98"
"2014-09-27","9.966"
"2014-09-28","10.059"
"2014-09-29","9.979"
"2014-09-30","10.037"
"2014-10-01","9.774"
"2014-10-02","9.806"
"2014-10-03","9.852"
"2014-10-04","9.855"
"2014-10-05","9.805"
"2014-10-06","9.834"
"2014-10-07","9.937"
"2014-10-08","9.923"
"2014-10-09","9.928"
"2014-10-10","9.961"
"2014-10-11","9.948"
"2014-10-12","9.927"
"2014-10-13","9.888"
"2014-10-14","9.935"
"2014-10-15","10.078"
"2014-10-16","9.987"
"2014-10-17","9.951"
"2014-10-18","9.988"
"2014-10-19","9.986"
"2014-10-20","9.947"
"2014-10-21","9.962"
"2014-10-22","9.878"
"2014-10-23","9.932"
"2014-10-24","9.995"
"2014-10-25","10.004"
"2014-10-26","10.064"
"2014-10-27","9.957"
"2014-10-28","10.119"
"2014-10-29","10.135"
"2014-10-30","10.148"
"2014-10-31","10.245"
"2014-11-01","10.195"
"2014-11-02","10.027"
"2014-11-03","10.073"
"2014-11-04","10.115"
"2014-11-05","10.135"
"2014-11-06","10.061"
"2014-11-07","10.126"
"2014-11-08","10.093"
"2014-11-09","10.076"
"2014-11-10","10.156"
"2014-11-11","10.171"
"2014-11-12","10.154"
"2014-11-13","10.215"
"2014-11-14","10.227"
"2014-11-15","10.183"
"2014-11-16","10.172"
"2014-11-17","10.195"
"2014-11-18","10.181"
"2014-11-19","10.06"
"2014-11-20","10.05"
"2014-11-21","10.27"
"2014-11-22","10.197"
"2014-11-23","10.225"
"2014-11-24","10.226"
"2014-11-25","10.178"
"2014-11-26","10.329"
"2014-11-27","10.414"
"2014-11-28","10.447"
"2014-11-29","10.305"
"2014-11-30","10.265"
"2014-12-01","10.261"
"2014-12-02","10.321"
"2014-12-03","10.358"
"2014-12-04","10.318"
"2014-12-05","10.411"
"2014-12-06","10.412"
"2014-12-07","10.427"
"2014-12-08","10.437"
"2014-12-09","10.478"
"2014-12-10","10.563"
"2014-12-11","10.582"
"2014-12-12","10.597"
"2014-12-13","10.585"
"2014-12-14","10.485"
"2014-12-15","10.387"
"2014-12-16","10.392"
"2014-12-17","10.396"
"2014-12-18","10.439"
"2014-12-19","10.482"
"2014-12-20","10.551"
"2014-12-21","10.542"
"2014-12-22","10.453"
"2014-12-23","10.515"
"2014-12-24","10.603"
"2014-12-25","10.709"
"2014-12-26","10.588"
"2014-12-27","10.552"
"2014-12-28","10.486"
"2014-12-29","10.513"
"2014-12-30","10.501"
"2014-12-31","10.457"
"2015-01-01","8.42"
"2015-01-02","8.141"
"2015-01-03","8.235"
"2015-01-04","8.237"
"2015-01-05","8.257"
"2015-01-06","8.319"
"2015-01-07","8.354"
"2015-01-08","8.421"
"2015-01-09","8.403"
"2015-01-10","8.363"
"2015-01-11","8.302"
"2015-01-12","8.468"
"2015-01-13","8.477"
"2015-01-14","8.471"
"2015-01-15","8.494"
"2015-01-16","8.481"
"2015-01-17","8.417"
"2015-01-18","8.394"
"2015-01-19","8.287"
"2015-01-20","8.418"
"2015-01-21","8.394"
"2015-01-22","8.495"
"2015-01-23","8.473"
"2015-01-24","8.34"
"2015-01-25","8.296"
"2015-01-26","8.354"
"2015-01-27","8.444"
"2015-01-28","8.513"
"2015-01-29","8.548"
"2015-01-30","8.515"
"2015-01-31","8.391"
"2015-02-01","8.308"
"2015-02-02","8.372"
"2015-02-03","8.549"
"2015-02-04","8.492"
"2015-02-05","8.478"
"2015-02-06","8.533"
"2015-02-07","8.354"
"2015-02-08","8.294"
"2015-02-09","8.487"
"2015-02-10","8.529"
"2015-02-11","8.443"
"2015-02-12","8.459"
"2015-02-13","8.488"
"2015-02-14","8.429"
"2015-02-15","8.403"
"2015-02-16","8.442"
"2015-02-17","8.464"
"2015-02-18","8.539"
"2015-02-19","8.58"
"2015-02-20","8.551"
"2015-02-21","8.449"
"2015-02-22","8.41"
"2015-02-23","8.561"
"2015-02-24","8.586"
"2015-02-25","8.617"
"2015-02-26","8.58"
"2015-02-27","8.523"
"2015-02-28","8.465"
"2015-03-01","8.38"
"2015-03-02","8.514"
"2015-03-03","8.584"
"2015-03-04","8.576"
"2015-03-05","8.642"
"2015-03-06","8.631"
"2015-03-07","8.644"
"2015-03-08","8.575"
"2015-03-09","8.609"
"2015-03-10","8.537"
"2015-03-11","8.558"
"2015-03-12","8.494"
"2015-03-13","8.48"
"2015-03-14","8.473"
"2015-03-15","8.473"
"2015-03-16","8.517"
"2015-03-17","8.532"
"2015-03-18","8.515"
"2015-03-19","8.509"
"2015-03-20","8.602"
"2015-03-21","8.552"
"2015-03-22","8.517"
"2015-03-23","8.5"
"2015-03-24","8.472"
"2015-03-25","8.557"
"2015-03-26","8.488"
"2015-03-27","8.493"
"2015-03-28","8.447"
"2015-03-29","8.358"
"2015-03-30","8.361"
"2015-03-31","8.478"
"2015-04-01","8.538"
"2015-04-02","8.38"
"2015-04-03","8.352"
"2015-04-04","8.454"
"2015-04-05","8.434"
"2015-04-06","8.41"
"2015-04-07","8.422"
"2015-04-08","8.498"
"2015-04-09","8.593"
"2015-04-10","8.574"
"2015-04-11","8.52"
"2015-04-12","8.467"
"2015-04-13","8.459"
"2015-04-14","8.403"
"2015-04-15","8.393"
"2015-04-16","8.488"
"2015-04-17","8.495"
"2015-04-18","8.569"
"2015-04-19","8.583"
"2015-04-20","8.461"
"2015-04-21","8.533"
"2015-04-22","8.52"
"2015-04-23","8.467"
"2015-04-24","8.4"
"2015-04-25","8.364"
"2015-04-26","8.432"
"2015-04-27","8.483"
"2015-04-28","8.603"
"2015-04-29","8.575"
"2015-04-30","8.646"
"2015-05-01","8.452"
"2015-05-02","8.533"
"2015-05-03","8.555"
"2015-05-04","8.522"
"2015-05-05","8.539"
"2015-05-06","8.554"
"2015-05-07","8.568"
"2015-05-08","8.553"
"2015-05-09","8.392"
"2015-05-10","8.399"
"2015-05-11","8.422"
"2015-05-12","8.372"
"2015-05-13","8.408"
"2015-05-14","8.348"
"2015-05-15","8.434"
"2015-05-16","8.465"
"2015-05-17","8.445"
"2015-05-18","8.393"
"2015-05-19","8.432"
"2015-05-20","8.488"
"2015-05-21","8.415"
"2015-05-22","8.47"
"2015-05-23","8.499"
"2015-05-24","8.498"
"2015-05-25","8.547"
"2015-05-26","8.563"
"2015-05-27","8.553"
"2015-05-28","8.488"
"2015-05-29","8.504"
"2015-05-30","8.589"
"2015-05-31","8.564"
"2015-06-01","8.371"
"2015-06-02","8.406"
"2015-06-03","8.446"
"2015-06-04","8.478"
"2015-06-05","8.522"
"2015-06-06","8.456"
"2015-06-07","8.579"
"2015-06-08","8.486"
"2015-06-09","8.544"
"2015-06-10","8.471"
"2015-06-11","8.462"
"2015-06-12","8.495"
"2015-06-13","8.544"
"2015-06-14","8.527"
"2015-06-15","8.44"
"2015-06-16","8.309"
"2015-06-17","8.304"
"2015-06-18","8.318"
"2015-06-19","8.303"
"2015-06-20","8.433"
"2015-06-21","8.555"
"2015-06-22","8.379"
"2015-06-23","8.514"
"2015-06-24","8.542"
"2015-06-25","8.612"
"2015-06-26","8.549"
"2015-06-27","8.541"
"2015-06-28","8.625"
"2015-06-29","8.517"
"2015-06-30","8.513"
"2015-07-01","8.422"
"2015-07-02","8.457"
"2015-07-03","8.452"
"2015-07-04","8.552"
"2015-07-05","8.536"
"2015-07-06","8.395"
"2015-07-07","8.369"
"2015-07-08","8.354"
"2015-07-09","8.445"
"2015-07-10","8.45"
"2015-07-11","8.536"
"2015-07-12","8.504"
"2015-07-13","8.361"
"2015-07-14","8.381"
"2015-07-15","8.435"
"2015-07-16","8.436"
"2015-07-17","8.373"
"2015-07-18","8.463"
"2015-07-19","8.371"
"2015-07-20","8.433"
"2015-07-21","8.414"
"2015-07-22","8.54"
"2015-07-23","8.606"
"2015-07-24","8.483"
"2015-07-25","8.483"
"2015-07-26","8.483"
"2015-07-27","8.486"
"2015-07-28","8.387"
"2015-07-29","8.362"
"2015-07-30","8.44"
"2015-07-31","8.418"
"2015-08-01","8.518"
"2015-08-02","8.507"
"2015-08-03","8.341"
"2015-08-04","8.452"
"2015-08-05","8.426"
"2015-08-06","8.539"
"2015-08-07","8.555"
"2015-08-08","8.446"
"2015-08-09","8.341"
"2015-08-10","8.293"
"2015-08-11","8.427"
"2015-08-12","8.606"
"2015-08-13","8.682"
"2015-08-14","8.584"
"2015-08-15","8.666"
"2015-08-16","8.656"
"2015-08-17","8.64"
"2015-08-18","8.674"
"2015-08-19","8.692"
"2015-08-20","8.767"
"2015-08-21","8.687"
"2015-08-22","8.588"
"2015-08-23","8.489"
"2015-08-24","8.551"
"2015-08-25","8.577"
"2015-08-26","8.511"
"2015-08-27","8.527"
"2015-08-28","8.534"
"2015-08-29","8.6"
"2015-08-30","8.528"
"2015-08-31","8.519"
"2015-09-01","8.641"
"2015-09-02","8.642"
"2015-09-03","8.792"
"2015-09-04","8.876"
"2015-09-05","8.796"
"2015-09-06","8.875"
"2015-09-07","8.943"
"2015-09-08","9.079"
"2015-09-09","9.032"
"2015-09-10","9.133"
"2015-09-11","9.321"
"2015-09-12","9.299"
"2015-09-13","9.405"
"2015-09-14","9.479"
"2015-09-15","9.447"
"2015-09-16","9.391"
"2015-09-17","9.146"
"2015-09-18","9.053"
"2015-09-19","9.22"
"2015-09-20","9.333"
"2015-09-21","9.5"
"2015-09-22","9.491"
"2015-09-23","9.591"
"2015-09-24","9.557"
"2015-09-25","9.599"
"2015-09-26","9.573"
"2015-09-27","9.417"
"2015-09-28","9.65"
"2015-09-29","9.628"
"2015-09-30","9.729"
"2015-10-01","9.242"
"2015-10-02","9.169"
"2015-10-03","9.106"
"2015-10-04","9.158"
"2015-10-05","9.21"
"2015-10-06","9.176"
"2015-10-07","9.129"
"2015-10-08","9.166"
"2015-10-09","9.109"
"2015-10-10","8.938"
"2015-10-11","9.101"
"2015-10-12","9.11"
"2015-10-13","9.117"
"2015-10-14","9.076"
"2015-10-15","9.107"
"2015-10-16","9.113"
"2015-10-17","8.988"
"2015-10-18","8.98"
"2015-10-19","9.133"
"2015-10-20","9.036"
"2015-10-21","9.157"
"2015-10-22","9.114"
"2015-10-23","9.165"
"2015-10-24","9.111"
"2015-10-25","8.983"
"2015-10-26","9.064"
"2015-10-27","9.228"
"2015-10-28","9.321"
"2015-10-29","9.246"
"2015-10-30","9.187"
"2015-10-31","9.128"
"2015-11-01","8.931"
"2015-11-02","8.945"
"2015-11-03","8.95"
"2015-11-04","8.907"
"2015-11-05","8.926"
"2015-11-06","8.889"
"2015-11-07","8.779"
"2015-11-08","8.872"
"2015-11-09","8.933"
"2015-11-10","8.991"
"2015-11-11","8.894"
"2015-11-12","8.832"
"2015-11-13","8.959"
"2015-11-14","9.025"
"2015-11-15","8.994"
"2015-11-16","9.006"
"2015-11-17","8.905"
"2015-11-18","9.076"
"2015-11-19","9.054"
"2015-11-20","8.991"
"2015-11-21","8.885"
"2015-11-22","8.902"
"2015-11-23","9.085"
"2015-11-24","9.105"
"2015-11-25","9.075"
"2015-11-26","9.054"
"2015-11-27","9.045"
"2015-11-28","9.086"
"2015-11-29","8.976"
"2015-11-30","9.187"
"2015-12-01","9.093"
"2015-12-02","9.127"
"2015-12-03","9.14"
"2015-12-04","9.239"
"2015-12-05","9.04"
"2015-12-06","9.053"
"2015-12-07","9.02"
"2015-12-08","9.196"
"2015-12-09","9.177"
"2015-12-10","9.198"
"2015-12-11","9.12"
"2015-12-12","9.104"
"2015-12-13","9.198"
"2015-12-14","9.307"
"2015-12-15","9.41"
"2015-12-16","9.394"
"2015-12-17","9.45"
"2015-12-18","9.466"
"2015-12-19","9.369"
"2015-12-20","9.416"
"2015-12-21","9.308"
"2015-12-22","9.443"
"2015-12-23","9.438"
"2015-12-24","9.546"
"2015-12-25","9.653"
"2015-12-26","9.498"
"2015-12-27","9.419"
"2015-12-28","9.053"
"2015-12-29",null
"2015-12-30",null
"2015-12-31",null
"2016-01-01","12.153"
"2016-01-02","12.07"
"2016-01-03","12.242"
"2016-01-04","12.31"
"2016-01-05","12.375"
"2016-01-06","12.492"
"2016-01-07","12.436"
"2016-01-08","12.447"
"2016-01-09","12.223"
"2016-01-10","12.336"
"2016-01-11","12.407"
"2016-01-12","12.432"
"2016-01-13","12.427"
"2016-01-14","12.565"
"2016-01-15","12.428"
"2016-01-16","12.407"
"2016-01-17","12.326"
"2016-01-18","12.382"
"2016-01-19","12.418"
"2016-01-20","12.533"
"2016-01-21","12.32"
"2016-01-22","12.444"
"2016-01-23","12.141"
"2016-01-24","12.167"
"2016-01-25","12.433"
"2016-01-26","12.534"
"2016-01-27","12.554"
"2016-01-28","12.544"
"2016-01-29","12.571"
"2016-01-30","12.465"
"2016-01-31","12.41"
"2016-02-01","12.373"
"2016-02-02","12.094"
"2016-02-03","12.31"
"2016-02-04","12.493"
"2016-02-05","12.678"
"2016-02-06","12.503"
"2016-02-07","12.401"
"2016-02-08","12.458"
"2016-02-09","12.501"
"2016-02-10","12.75"
"2016-02-11","12.731"
"2016-02-12","12.692"
"2016-02-13","12.783"
"2016-02-14","12.88"
"2016-02-15","12.844"
"2016-02-16","12.786"
"2016-02-17","12.744"
"2016-02-18","12.859"
"2016-02-19","12.794"
"2016-02-20","13.004"
"2016-02-21","13.06"
"2016-02-22","12.975"
"2016-02-23","13.006"
"2016-02-24","12.899"
"2016-02-25","12.9"
"2016-02-26","12.934"
"2016-02-27","12.712"
"2016-02-28","12.741"
"2016-02-29","12.888"
"2016-03-01","12.731"
"2016-03-02","12.743"
"2016-03-03","12.821"
"2016-03-04","12.787"
"2016-03-05","12.8"
"2016-03-06","12.825"
"2016-03-07","12.887"
"2016-03-08","12.956"
"2016-03-09","13.051"
"2016-03-10","13.08"
"2016-03-11","13.105"
"2016-03-12","12.947"
"2016-03-13","12.815"
"2016-03-14","12.855"
"2016-03-15","12.913"
"2016-03-16","12.903"
"2016-03-17","12.872"
"2016-03-18","12.889"
"2016-03-19","13.078"
"2016-03-20","13.019"
"2016-03-21","12.975"
"2016-03-22","13.099"
"2016-03-23","13.039"
"2016-03-24","13.04"
"2016-03-25",13
"2016-03-26","12.847"
"2016-03-27","13.051"
"2016-03-28","13.215"
"2016-03-29","13.246"
"2016-03-30","13.322"
"2016-03-31","13.423"
"2016-04-01","13.261"
"2016-04-02","13.173"
"2016-04-03","13.018"
"2016-04-04","13.124"
"2016-04-05","12.872"
"2016-04-06","13.139"
"2016-04-07","13.094"
"2016-04-08","13.19"
"2016-04-09","13.141"
"2016-04-10","13.167"
"2016-04-11","13.131"
"2016-04-12","13.176"
"2016-04-13","13.117"
"2016-04-14","13.276"
"2016-04-15","13.258"
"2016-04-16","13.257"
"2016-04-17","13.384"
"2016-04-18","13.42"
"2016-04-19","13.28"
"2016-04-20","13.367"
"2016-04-21","13.393"
"2016-04-22","13.518"
"2016-04-23","13.551"
"2016-04-24","13.549"
"2016-04-25","13.564"
"2016-04-26","13.528"
"2016-04-27","13.378"
"2016-04-28","13.328"
"2016-04-29","13.472"
"2016-04-30","13.56"
"2016-05-01","13.446"
"2016-05-02","13.554"
"2016-05-03","13.477"
"2016-05-04","13.444"
"2016-05-05","13.334"
"2016-05-06","13.411"
"2016-05-07","13.404"
"2016-05-08","13.382"
"2016-05-09","13.286"
"2016-05-10","13.366"
"2016-05-11","13.076"
"2016-05-12","13.17"
"2016-05-13","13.149"
"2016-05-14","13.108"
"2016-05-15","12.878"
"2016-05-16","12.855"
"2016-05-17","13.044"
"2016-05-18","13.422"
"2016-05-19","13.287"
"2016-05-20","13.346"
"2016-05-21","13.363"
"2016-05-22","13.468"
"2016-05-23","13.334"
"2016-05-24","13.199"
"2016-05-25","13.165"
"2016-05-26","13.171"
"2016-05-27","13.393"
"2016-05-28","13.467"
"2016-05-29","13.528"
"2016-05-30","13.289"
"2016-05-31","13.198"
"2016-06-01","13.228"
"2016-06-02","13.284"
"2016-06-03","13.137"
"2016-06-04","13.191"
"2016-06-05","13.225"
"2016-06-06","13.324"
"2016-06-07","13.953"
"2016-06-08","14.239"
"2016-06-09","14.069"
"2016-06-10","14.257"
"2016-06-11","14.092"
"2016-06-12","14.141"
"2016-06-13","13.666"
"2016-06-14","13.783"
"2016-06-15","13.887"
"2016-06-16","13.939"
"2016-06-17","13.932"
"2016-06-18","13.612"
"2016-06-19","13.899"
"2016-06-20","14.071"
"2016-06-21","14.112"
"2016-06-22","14.568"
"2016-06-23","14.724"
"2016-06-24","14.388"
"2016-06-25",null
"2016-06-26",null
"2016-06-27",null
"2016-06-28",null
"2016-06-29",null
"2016-06-30",null
"2016-07-01","14.198"
"2016-07-02","14.189"
"2016-07-03","14.317"
"2016-07-04","14.024"
"2016-07-05","13.76"
"2016-07-06","13.238"
"2016-07-07","12.838"
"2016-07-08","12.759"
"2016-07-09","12.716"
"2016-07-10","12.726"
"2016-07-11","12.846"
"2016-07-12","13.061"
"2016-07-13","13.172"
"2016-07-14","13.483"
"2016-07-15","13.647"
"2016-07-16","13.56"
"2016-07-17","13.629"
"2016-07-18","13.373"
"2016-07-19","13.492"
"2016-07-20","13.383"
"2016-07-21","13.492"
"2016-07-22","13.798"
"2016-07-23","14.233"
"2016-07-24","14.247"
"2016-07-25","14.291"
"2016-07-26","14.178"
"2016-07-27","14.15"
"2016-07-28","14.128"
"2016-07-29","13.966"
"2016-07-30","13.566"
"2016-07-31","14.204"
"2016-08-01","13.568"
"2016-08-02","13.547"
"2016-08-03","13.462"
"2016-08-04","13.688"
"2016-08-05","13.938"
"2016-08-06","13.879"
"2016-08-07","13.842"
"2016-08-08","13.813"
"2016-08-09","13.541"
"2016-08-10","13.433"
"2016-08-11","13.305"
"2016-08-12","12.727"
"2016-08-13","12.782"
"2016-08-14","12.861"
"2016-08-15","12.977"
"2016-08-16","13.019"
"2016-08-17","13.364"
"2016-08-18","13.348"
"2016-08-19","13.36"
"2016-08-20","13.348"
"2016-08-21","13.518"
"2016-08-22","13.787"
"2016-08-23","14.242"
"2016-08-24","14.284"
"2016-08-25","14.206"
"2016-08-26","14.132"
"2016-08-27","13.993"
"2016-08-28","14.057"
"2016-08-29","14.014"
"2016-08-30","13.897"
"2016-08-31","13.963"
"2016-09-01","13.603"
"2016-09-02","13.489"
"2016-09-03","13.232"
"2016-09-04","13.11"
"2016-09-05","13.251"
"2016-09-06","13.186"
"2016-09-07","13.129"
"2016-09-08","13.164"
"2016-09-09","13.217"
"2016-09-10","13.243"
"2016-09-11","13.167"
"2016-09-12","13.188"
"2016-09-13","13.402"
"2016-09-14","13.437"
"2016-09-15","13.645"
"2016-09-16","13.4"
"2016-09-17","13.435"
"2016-09-18","12.999"
"2016-09-19","12.805"
"2016-09-20","13.095"
"2016-09-21","13.583"
"2016-09-22","13.547"
"2016-09-23","13.745"
"2016-09-24","13.536"
"2016-09-25","13.423"
"2016-09-26","13.345"
"2016-09-27","13.477"
"2016-09-28","13.6"
"2016-09-29","13.478"
"2016-09-30","13.55"
"2016-10-01","13.401"
"2016-10-02","13.233"
"2016-10-03","13.233"
"2016-10-04","13.294"
"2016-10-05","13.343"
"2016-10-06","13.36"
"2016-10-07","13.215"
"2016-10-08","13.215"
"2016-10-09","13.319"
"2016-10-10","13.427"
"2016-10-11","13.587"
"2016-10-12","13.323"
"2016-10-13","12.912"
"2016-10-14","12.933"
"2016-10-15","12.994"
"2016-10-16","12.822"
"2016-10-17","13.013"
"2016-10-18","13.029"
"2016-10-19","13.175"
"2016-10-20","13.265"
"2016-10-21","13.81"
"2016-10-22","13.791"
"2016-10-23","13.85"
"2016-10-24","13.842"
"2016-10-25","13.868"
"2016-10-26","14.009"
"2016-10-27","13.956"
"2016-10-28","13.946"
"2016-10-29","13.435"
"2016-10-30","13.465"
"2016-10-31","13.522"
"2016-11-01","13.558"
"2016-11-02","13.784"
"2016-11-03","14.052"
"2016-11-04","14.191"
"2016-11-05","14.068"
"2016-11-06","14.005"
"2016-11-07","14.157"
"2016-11-08","14.465"
"2016-11-09","14.559"
"2016-11-10","14.68"
"2016-11-11","14.597"
"2016-11-12","14.567"
"2016-11-13","14.327"
"2016-11-14","14.325"
"2016-11-15","14.372"
"2016-11-16","13.697"
"2016-11-17","13.867"
"2016-11-18","13.975"
"2016-11-19","13.835"
"2016-11-20","13.94"
"2016-11-21","13.809"
"2016-11-22","14.288"
"2016-11-23","14.337"
"2016-11-24","14.284"
"2016-11-25","14.368"
"2016-11-26","14.293"
"2016-11-27","14.42"
