"dtime per day","Average speed (Mbps)"
"2013-12-18","5.279"
"2013-12-19","5.295"
"2013-12-20","5.281"
"2013-12-21","5.3"
"2013-12-22","5.322"
"2013-12-23","5.299"
"2013-12-24","5.313"
"2013-12-25","5.373"
"2013-12-26","5.347"
"2013-12-27","5.334"
"2013-12-28","5.347"
"2013-12-29","5.348"
"2013-12-30","5.364"
"2013-12-31","5.316"
"2014-01-01","5.354"
"2014-01-02","5.329"
"2014-01-03","5.286"
"2014-01-04","5.364"
"2014-01-05","5.362"
"2014-01-06","5.351"
"2014-01-07","5.3"
"2014-01-08","5.3"
"2014-01-09","5.32"
"2014-01-10","5.335"
"2014-01-11","5.321"
"2014-01-12","5.325"
"2014-01-13","5.358"
"2014-01-14","5.374"
"2014-01-15","5.361"
"2014-01-16","5.35"
"2014-01-17","5.317"
"2014-01-18","5.32"
"2014-01-19","5.316"
"2014-01-20","5.294"
"2014-01-21","5.301"
"2014-01-22","5.252"
"2014-01-23","5.246"
"2014-01-24","5.28"
"2014-01-25","5.313"
"2014-01-26","5.297"
"2014-01-27","5.314"
"2014-01-28","5.339"
"2014-01-29","5.343"
"2014-01-30","5.337"
"2014-01-31","5.351"
"2014-02-01","5.363"
"2014-02-02","5.352"
"2014-02-03","5.35"
"2014-02-04","5.392"
"2014-02-05","5.385"
"2014-02-06","5.386"
"2014-02-07","5.387"
"2014-02-08","5.357"
"2014-02-09","5.326"
"2014-02-10","5.327"
"2014-02-11","5.352"
"2014-02-12","5.34"
"2014-02-13","5.274"
"2014-02-14","5.335"
"2014-02-15","5.327"
"2014-02-16","5.361"
"2014-02-17","5.359"
"2014-02-18","5.324"
"2014-02-19","5.372"
"2014-02-20","5.393"
"2014-02-21","5.359"
"2014-02-22","5.348"
"2014-02-23","5.354"
"2014-02-24","5.349"
"2014-02-25","5.337"
"2014-02-26","5.357"
"2014-02-27","5.363"
"2014-02-28","5.383"
"2014-03-01","5.325"
"2014-03-02","5.333"
"2014-03-03","5.347"
"2014-03-04","5.352"
"2014-03-05","5.371"
"2014-03-06","5.348"
"2014-03-07","5.378"
"2014-03-08","5.392"
"2014-03-09","5.36"
"2014-03-10","5.381"
"2014-03-11","5.351"
"2014-03-12","5.349"
"2014-03-13","5.351"
"2014-03-14","5.347"
"2014-03-15","5.337"
"2014-03-16","5.352"
"2014-03-17","5.324"
"2014-03-18","5.337"
"2014-03-19","5.321"
"2014-03-20","5.345"
"2014-03-21","5.321"
"2014-03-22","5.348"
"2014-03-23","5.306"
"2014-03-24","5.321"
"2014-03-25","5.372"
"2014-03-26","5.416"
"2014-03-27","5.411"
"2014-03-28","5.425"
"2014-03-29","5.39"
"2014-03-30","5.37"
"2014-03-31","5.396"
"2014-04-01","5.371"
"2014-04-02","5.331"
"2014-04-03","5.362"
"2014-04-04","5.339"
"2014-04-05","5.343"
"2014-04-06","5.317"
"2014-04-07","5.234"
"2014-04-08","5.203"
"2014-04-09","5.302"
"2014-04-10","5.297"
"2014-04-11","5.323"
"2014-04-12","5.376"
"2014-04-13","5.388"
"2014-04-14","5.409"
"2014-04-15","5.388"
"2014-04-16","5.377"
"2014-04-17","5.391"
"2014-04-18","5.378"
"2014-04-19","5.401"
"2014-04-20","5.401"
"2014-04-21","5.397"
"2014-04-22","5.363"
"2014-04-23","5.346"
"2014-04-24","5.365"
"2014-04-25","5.346"
"2014-04-26","5.402"
"2014-04-27","5.353"
"2014-04-28","5.384"
"2014-04-29","5.368"
"2014-04-30","5.371"
"2014-05-01","5.356"
"2014-05-02","5.355"
"2014-05-03","5.354"
"2014-05-04","5.37"
"2014-05-05","5.348"
"2014-05-06","5.316"
"2014-05-07","5.331"
"2014-05-08","5.376"
"2014-05-09","5.379"
"2014-05-10","5.407"
"2014-05-11","5.411"
"2014-05-12","5.362"
"2014-05-13","5.391"
"2014-05-14","5.377"
"2014-05-15","5.409"
"2014-05-16","5.384"
"2014-05-17","5.396"
"2014-05-18","5.386"
"2014-05-19","5.381"
"2014-05-20","5.435"
"2014-05-21","5.447"
"2014-05-22","5.482"
"2014-05-23","5.452"
"2014-05-24","5.467"
"2014-05-25","5.483"
"2014-05-26","5.435"
"2014-05-27","5.465"
"2014-05-28","5.439"
"2014-05-29","5.456"
"2014-05-30","5.505"
"2014-05-31","5.504"
"2014-06-01","5.529"
"2014-06-02","5.491"
"2014-06-03","5.509"
"2014-06-04","5.518"
"2014-06-05","5.505"
"2014-06-06","5.511"
"2014-06-07","5.505"
"2014-06-08","5.491"
"2014-06-09","5.528"
"2014-06-10","5.525"
"2014-06-11","5.56"
"2014-06-12","5.538"
"2014-06-13","5.594"
"2014-06-14","5.59"
"2014-06-15","5.6"
"2014-06-16","5.595"
"2014-06-17","5.576"
"2014-06-18","5.546"
"2014-06-19","5.561"
"2014-06-20","5.569"
"2014-06-21","5.581"
"2014-06-22","5.568"
"2014-06-23","5.562"
"2014-06-24","5.57"
"2014-06-25","5.585"
"2014-06-26","5.567"
"2014-06-27","5.597"
"2014-06-28","5.612"
"2014-06-29","5.58"
"2014-06-30","5.607"
"2014-07-01","5.614"
"2014-07-02","5.642"
"2014-07-03","5.63"
"2014-07-04","5.643"
"2014-07-05","5.623"
"2014-07-06","5.628"
"2014-07-07","5.63"
"2014-07-08","5.614"
"2014-07-09","5.612"
"2014-07-10","5.62"
"2014-07-11","5.629"
"2014-07-12","5.644"
"2014-07-13","5.652"
"2014-07-14","5.665"
"2014-07-15","5.668"
"2014-07-16","5.695"
"2014-07-17","5.722"
"2014-07-18","5.7"
"2014-07-19","5.687"
"2014-07-20","5.713"
"2014-07-21","5.692"
"2014-07-22","5.678"
"2014-07-23","5.692"
"2014-07-24","5.665"
"2014-07-25","5.692"
"2014-07-26","5.693"
"2014-07-27","5.705"
"2014-07-28","5.709"
"2014-07-29","5.734"
"2014-07-30","5.729"
"2014-07-31","5.705"
"2014-08-01","5.526"
"2014-08-02","5.553"
"2014-08-03","5.592"
"2014-08-04","5.592"
"2014-08-05","5.646"
"2014-08-06","5.862"
"2014-08-07","6.05"
"2014-08-08","6.208"
"2014-08-09","6.264"
"2014-08-10","6.282"
"2014-08-11","6.302"
"2014-08-12","6.357"
"2014-08-13","6.408"
"2014-08-14","6.432"
"2014-08-15","6.446"
"2014-08-16","6.454"
"2014-08-17","6.472"
"2014-08-18","6.489"
"2014-08-19","6.475"
"2014-08-20","6.5"
"2014-08-21","6.57"
"2014-08-22","6.634"
"2014-08-23","6.662"
"2014-08-24","6.62"
"2014-08-25","6.606"
"2014-08-26","6.602"
"2014-08-27","6.715"
"2014-08-28","6.701"
"2014-08-29","6.779"
"2014-08-30","6.843"
"2014-08-31","6.883"
"2014-09-01","6.88"
"2014-09-02","6.927"
"2014-09-03","6.972"
"2014-09-04","6.984"
"2014-09-05","7.059"
"2014-09-06","7.042"
"2014-09-07","7.001"
"2014-09-08","6.966"
"2014-09-09","6.981"
"2014-09-10","6.689"
"2014-09-11","7.001"
"2014-09-12","6.965"
"2014-09-13","6.963"
"2014-09-14","6.92"
"2014-09-15","6.991"
"2014-09-16","6.957"
"2014-09-17","6.898"
"2014-09-18","6.963"
"2014-09-19","6.974"
"2014-09-20","6.981"
"2014-09-21","6.954"
"2014-09-22","7.007"
"2014-09-23","6.96"
"2014-09-24","6.984"
"2014-09-25","7.03"
"2014-09-26","7.039"
"2014-09-27","7.069"
"2014-09-28","7.171"
"2014-09-29","7.104"
"2014-09-30","7.12"
"2014-10-01","7.109"
"2014-10-02","7.123"
"2014-10-03","7.133"
"2014-10-04","7.133"
"2014-10-05","7.081"
"2014-10-06","7.026"
"2014-10-07","7.083"
"2014-10-08","7.145"
"2014-10-09","7.126"
"2014-10-10","7.126"
"2014-10-11","7.157"
"2014-10-12","7.177"
"2014-10-13","7.168"
"2014-10-14","7.187"
"2014-10-15","7.208"
"2014-10-16","7.22"
"2014-10-17","7.217"
"2014-10-18","7.223"
"2014-10-19","7.197"
"2014-10-20","7.162"
"2014-10-21","7.247"
"2014-10-22","7.291"
"2014-10-23","7.202"
"2014-10-24","7.258"
"2014-10-25","7.242"
"2014-10-26","7.3"
"2014-10-27","7.292"
"2014-10-28","7.301"
"2014-10-29","7.332"
"2014-10-30","7.33"
"2014-10-31","7.383"
"2014-11-01","7.322"
"2014-11-02","7.278"
"2014-11-03","7.26"
"2014-11-04","7.283"
"2014-11-05","7.411"
"2014-11-06","7.262"
"2014-11-07","7.245"
"2014-11-08","7.223"
"2014-11-09","7.271"
"2014-11-10","7.263"
"2014-11-11","7.248"
"2014-11-12","7.278"
"2014-11-13","7.266"
"2014-11-14","7.268"
"2014-11-15","7.251"
"2014-11-16","7.269"
"2014-11-17","7.312"
"2014-11-18","7.233"
"2014-11-19","7.293"
"2014-11-20","7.342"
"2014-11-21","7.291"
"2014-11-22","7.279"
"2014-11-23","7.322"
"2014-11-24","7.308"
"2014-11-25","7.305"
"2014-11-26","7.263"
"2014-11-27","7.262"
"2014-11-28","7.262"
"2014-11-29","7.268"
"2014-11-30","7.299"
"2014-12-01","7.272"
"2014-12-02","7.268"
"2014-12-03","7.288"
"2014-12-04","7.303"
"2014-12-05","7.276"
"2014-12-06","7.268"
"2014-12-07","7.256"
"2014-12-08","7.253"
"2014-12-09","7.296"
"2014-12-10","7.389"
"2014-12-11","7.313"
"2014-12-12","7.414"
"2014-12-13","7.443"
"2014-12-14","7.416"
"2014-12-15","7.329"
"2014-12-16","7.469"
"2014-12-17","7.481"
"2014-12-18","7.451"
"2014-12-19","7.45"
"2014-12-20","7.456"
"2014-12-21","7.456"
"2014-12-22","7.434"
"2014-12-23","7.417"
"2014-12-24","7.448"
"2014-12-25","7.433"
"2014-12-26","7.422"
"2014-12-27","7.37"
"2014-12-28","7.374"
"2014-12-29","7.394"
"2014-12-30","7.381"
"2014-12-31","7.42"
"2015-01-01","7.43"
"2015-01-02","7.42"
"2015-01-03","7.477"
"2015-01-04","7.517"
"2015-01-05","7.387"
"2015-01-06","7.413"
"2015-01-07","7.369"
"2015-01-08","7.343"
"2015-01-09","7.337"
"2015-01-10","7.336"
"2015-01-11","7.376"
"2015-01-12","7.408"
"2015-01-13","7.404"
"2015-01-14","7.432"
"2015-01-15","7.425"
"2015-01-16","7.339"
"2015-01-17","7.29"
"2015-01-18","7.341"
"2015-01-19","7.372"
"2015-01-20","7.395"
"2015-01-21","7.368"
"2015-01-22","7.399"
"2015-01-23","7.49"
"2015-01-24","7.475"
"2015-01-25","7.449"
"2015-01-26","7.398"
"2015-01-27","7.345"
"2015-01-28","7.393"
"2015-01-29","7.393"
"2015-01-30","7.459"
"2015-01-31","7.43"
"2015-02-01","7.436"
"2015-02-02","7.403"
"2015-02-03","7.407"
"2015-02-04","7.403"
"2015-02-05","7.393"
"2015-02-06","7.391"
"2015-02-07","7.401"
"2015-02-08","7.384"
"2015-02-09","7.353"
"2015-02-10","7.381"
"2015-02-11","7.425"
"2015-02-12","7.423"
"2015-02-13","7.29"
"2015-02-14","7.221"
"2015-02-15","7.387"
"2015-02-16","7.374"
"2015-02-17","7.483"
"2015-02-18","7.477"
"2015-02-19","7.376"
"2015-02-20","7.331"
"2015-02-21","7.341"
"2015-02-22","7.352"
"2015-02-23","7.349"
"2015-02-24","7.356"
"2015-02-25","7.303"
"2015-02-26","7.057"
"2015-02-27","7.092"
"2015-02-28","7.162"
"2015-03-01","7.359"
"2015-03-02","7.365"
"2015-03-03","7.41"
"2015-03-04","7.435"
"2015-03-05","7.354"
"2015-03-06","7.368"
"2015-03-07","7.428"
"2015-03-08","7.391"
"2015-03-09","7.405"
"2015-03-10","7.396"
"2015-03-11","7.512"
"2015-03-12","7.514"
"2015-03-13","7.55"
"2015-03-14","7.508"
"2015-03-15","7.494"
"2015-03-16","7.512"
"2015-03-17","7.514"
"2015-03-18","7.47"
"2015-03-19","7.465"
"2015-03-20","7.485"
"2015-03-21","7.52"
"2015-03-22","7.52"
"2015-03-23","7.481"
"2015-03-24","7.497"
"2015-03-25","7.438"
"2015-03-26","7.524"
"2015-03-27","7.517"
"2015-03-28","7.511"
"2015-03-29","7.539"
"2015-03-30","7.508"
"2015-03-31","7.557"
"2015-04-01","7.554"
"2015-04-02","7.542"
"2015-04-03","7.555"
"2015-04-04","7.569"
"2015-04-05","7.564"
"2015-04-06","7.502"
"2015-04-07","7.578"
"2015-04-08","7.604"
"2015-04-09","7.587"
"2015-04-10","7.635"
"2015-04-11","7.598"
"2015-04-12","7.619"
"2015-04-13","7.637"
"2015-04-14","7.662"
"2015-04-15","7.711"
"2015-04-16","7.736"
"2015-04-17","7.871"
"2015-04-18","7.849"
"2015-04-19","7.889"
"2015-04-20","7.836"
"2015-04-21","7.813"
"2015-04-22","7.811"
"2015-04-23","7.823"
"2015-04-24","7.821"
"2015-04-25","7.818"
"2015-04-26","7.854"
"2015-04-27","7.813"
"2015-04-28","7.843"
"2015-04-29","7.852"
"2015-04-30","7.91"
"2015-05-01","7.865"
"2015-05-02","7.825"
"2015-05-03","7.849"
"2015-05-04","7.812"
"2015-05-05","7.799"
"2015-05-06","7.851"
"2015-05-07","7.892"
"2015-05-08","7.919"
"2015-05-09","7.911"
"2015-05-10","7.918"
"2015-05-11","7.877"
"2015-05-12","7.89"
"2015-05-13","7.886"
"2015-05-14","7.87"
"2015-05-15","7.854"
"2015-05-16","7.968"
"2015-05-17","7.82"
"2015-05-18","7.757"
"2015-05-19","7.816"
"2015-05-20","7.882"
"2015-05-21","7.855"
"2015-05-22","7.854"
"2015-05-23","7.87"
"2015-05-24","7.911"
"2015-05-25","7.902"
"2015-05-26","7.934"
"2015-05-27","7.961"
"2015-05-28","7.936"
"2015-05-29","7.941"
"2015-05-30","7.968"
"2015-05-31","8.006"
"2015-06-01","8.009"
"2015-06-02","7.904"
"2015-06-03","7.788"
"2015-06-04","7.848"
"2015-06-05","7.856"
"2015-06-06","7.836"
"2015-06-07","7.85"
"2015-06-08","7.936"
"2015-06-09","7.945"
"2015-06-10","8.018"
"2015-06-11","7.989"
"2015-06-12","8.125"
"2015-06-13","8.069"
"2015-06-14","8.106"
"2015-06-15","8.04"
"2015-06-16","8.06"
"2015-06-17","8.091"
"2015-06-18","8.068"
"2015-06-19","8.135"
"2015-06-20","8.139"
"2015-06-21","8.199"
"2015-06-22","8.081"
"2015-06-23","8.115"
"2015-06-24","8.101"
"2015-06-25","8.073"
"2015-06-26","8.129"
"2015-06-27","8.112"
"2015-06-28","8.147"
"2015-06-29","8.19"
"2015-06-30","8.156"
"2015-07-01","8.082"
"2015-07-02","8.071"
"2015-07-03","8.159"
"2015-07-04","8.151"
"2015-07-05","8.124"
"2015-07-06","8.134"
"2015-07-07","8.138"
"2015-07-08","8.189"
"2015-07-09","8.159"
"2015-07-10","8.173"
"2015-07-11","8.112"
"2015-07-12","8.126"
"2015-07-13","8.067"
"2015-07-14","8.081"
"2015-07-15","8.067"
"2015-07-16","8.071"
"2015-07-17","8.075"
"2015-07-18","8.127"
"2015-07-19","8.084"
"2015-07-20","8.108"
"2015-07-21","8.136"
"2015-07-22","8.176"
"2015-07-23","8.188"
"2015-07-24","8.103"
"2015-07-25","8.193"
"2015-07-26","8.234"
"2015-07-27","8.303"
"2015-07-28","8.308"
"2015-07-29","8.311"
"2015-07-30","8.317"
"2015-07-31","8.316"
"2015-08-01","8.237"
"2015-08-02","8.247"
"2015-08-03","8.236"
"2015-08-04","8.273"
"2015-08-05","8.243"
"2015-08-06","8.3"
"2015-08-07","8.288"
"2015-08-08","8.271"
"2015-08-09","8.284"
"2015-08-10","8.264"
"2015-08-11","8.304"
"2015-08-12","8.292"
"2015-08-13","8.075"
"2015-08-14","8.482"
"2015-08-15","8.495"
"2015-08-16","8.522"
"2015-08-17","8.499"
"2015-08-18","8.544"
"2015-08-19","8.544"
"2015-08-20","8.533"
"2015-08-21","8.496"
"2015-08-22","8.572"
"2015-08-23","8.548"
"2015-08-24","8.539"
"2015-08-25","8.591"
"2015-08-26","8.656"
"2015-08-27","8.623"
"2015-08-28","8.591"
"2015-08-29","8.622"
"2015-08-30","8.683"
"2015-08-31","8.625"
"2015-09-01","8.584"
"2015-09-02","8.539"
"2015-09-03","8.554"
"2015-09-04","8.512"
"2015-09-05","8.554"
"2015-09-06","8.598"
"2015-09-07","8.599"
"2015-09-08","8.589"
"2015-09-09","8.717"
"2015-09-10","8.746"
"2015-09-11","8.738"
"2015-09-12","8.732"
"2015-09-13","8.781"
"2015-09-14","8.802"
"2015-09-15","8.815"
"2015-09-16","8.795"
"2015-09-17","8.753"
"2015-09-18","8.792"
"2015-09-19","8.889"
"2015-09-20","8.865"
"2015-09-21","8.835"
"2015-09-22","8.868"
"2015-09-23","8.844"
"2015-09-24","8.846"
"2015-09-25","8.821"
"2015-09-26","8.828"
"2015-09-27","8.862"
"2015-09-28","8.86"
"2015-09-29","8.874"
"2015-09-30","8.837"
"2015-10-01","8.776"
"2015-10-02","8.824"
"2015-10-03","8.849"
"2015-10-04","8.926"
"2015-10-05","8.826"
"2015-10-06","8.843"
"2015-10-07","8.842"
"2015-10-08","8.763"
"2015-10-09","8.848"
"2015-10-10","8.69"
"2015-10-11","8.933"
"2015-10-12","8.899"
"2015-10-13","8.931"
"2015-10-14","8.945"
"2015-10-15","8.974"
"2015-10-16","8.98"
"2015-10-17","9.027"
"2015-10-18","9.036"
"2015-10-19","9.007"
"2015-10-20","8.97"
"2015-10-21","8.999"
"2015-10-22","8.982"
"2015-10-23","8.954"
"2015-10-24","8.964"
"2015-10-25","8.973"
"2015-10-26","8.997"
"2015-10-27","9.007"
"2015-10-28","9.104"
"2015-10-29","9.168"
"2015-10-30","9.16"
"2015-10-31","9.18"
"2015-11-01","8.972"
"2015-11-02","8.953"
"2015-11-03","8.976"
"2015-11-04","8.979"
"2015-11-05","8.997"
"2015-11-06","9.1"
"2015-11-07","9.114"
"2015-11-08","9.132"
"2015-11-09","9.121"
"2015-11-10","9.167"
"2015-11-11","9.171"
"2015-11-12","9.135"
"2015-11-13","9.107"
"2015-11-14","9.117"
"2015-11-15","9.112"
"2015-11-16","9.131"
"2015-11-17","9.096"
"2015-11-18","9.087"
"2015-11-19","9.085"
"2015-11-20","9.078"
"2015-11-21","9.075"
"2015-11-22","9.117"
"2015-11-23","9.135"
"2015-11-24","9.168"
"2015-11-25","9.236"
"2015-11-26","9.203"
"2015-11-27","9.132"
"2015-11-28","9.1"
"2015-11-29","9.091"
"2015-11-30","9.092"
"2015-12-01","8.969"
"2015-12-02","8.926"
"2015-12-03","8.927"
"2015-12-04","8.856"
"2015-12-05","8.866"
"2015-12-06","8.744"
"2015-12-07","8.828"
"2015-12-08","8.821"
"2015-12-09","8.822"
"2015-12-10","8.857"
"2015-12-11","8.901"
"2015-12-12","8.898"
"2015-12-13","8.912"
"2015-12-14","8.948"
"2015-12-15","8.937"
"2015-12-16","8.851"
"2015-12-17","8.701"
"2015-12-18","8.826"
"2015-12-19","8.817"
"2015-12-20","8.874"
"2015-12-21","8.819"
"2015-12-22","8.907"
"2015-12-23","8.933"
"2015-12-24","8.88"
"2015-12-25","8.921"
"2015-12-26","8.901"
"2015-12-27","8.933"
"2015-12-28","8.919"
"2015-12-29",null
"2015-12-30",null
"2015-12-31",null
"2016-01-01","8.954"
"2016-01-02","8.913"
"2016-01-03","9.031"
"2016-01-04","8.886"
"2016-01-05","8.848"
"2016-01-06","9.005"
"2016-01-07","9.007"
"2016-01-08","9.038"
"2016-01-09",9
"2016-01-10","9.029"
"2016-01-11","9.016"
"2016-01-12","8.964"
"2016-01-13","9.023"
"2016-01-14","9.067"
"2016-01-15","8.974"
"2016-01-16","8.967"
"2016-01-17","8.84"
"2016-01-18","8.811"
"2016-01-19","8.832"
"2016-01-20","8.923"
"2016-01-21","8.907"
"2016-01-22","8.929"
"2016-01-23","8.854"
"2016-01-24","8.89"
"2016-01-25","8.873"
"2016-01-26","8.873"
"2016-01-27","8.834"
"2016-01-28","8.956"
"2016-01-29","8.991"
"2016-01-30","9.114"
"2016-01-31","9.182"
"2016-02-01","8.95"
"2016-02-02","8.942"
"2016-02-03","8.927"
"2016-02-04","8.948"
"2016-02-05","8.919"
"2016-02-06","8.93"
"2016-02-07","8.991"
"2016-02-08","8.877"
"2016-02-09","8.932"
"2016-02-10","8.945"
"2016-02-11","8.936"
"2016-02-12","8.952"
"2016-02-13","8.961"
"2016-02-14","8.979"
"2016-02-15","8.849"
"2016-02-16","9.089"
"2016-02-17","8.805"
"2016-02-18","8.845"
"2016-02-19","8.934"
"2016-02-20","9.031"
"2016-02-21","9.016"
"2016-02-22","8.967"
"2016-02-23","8.959"
"2016-02-24","8.872"
"2016-02-25","8.809"
"2016-02-26","8.827"
"2016-02-27","8.785"
"2016-02-28","8.848"
"2016-02-29","8.854"
"2016-03-01","8.844"
"2016-03-02","8.794"
"2016-03-03","8.876"
"2016-03-04","8.837"
"2016-03-05","8.843"
"2016-03-06","8.894"
"2016-03-07","8.844"
"2016-03-08","8.855"
"2016-03-09","8.999"
"2016-03-10","9.005"
"2016-03-11","8.957"
"2016-03-12","8.968"
"2016-03-13","9.004"
"2016-03-14","8.983"
"2016-03-15","8.978"
"2016-03-16","8.978"
"2016-03-17","9.027"
"2016-03-18","8.964"
"2016-03-19","9.072"
"2016-03-20","9.057"
"2016-03-21","9.01"
"2016-03-22","8.996"
"2016-03-23","9.02"
"2016-03-24","9.142"
"2016-03-25","9.091"
"2016-03-26","9.182"
"2016-03-27","9.152"
"2016-03-28","9.105"
"2016-03-29","9.087"
"2016-03-30","9.043"
"2016-03-31","9.063"
"2016-04-01","9.045"
"2016-04-02","9.025"
"2016-04-03","9.047"
"2016-04-04","9.064"
"2016-04-05","9.061"
"2016-04-06","9.042"
"2016-04-07","9.084"
"2016-04-08","9.053"
"2016-04-09","9.057"
"2016-04-10","9.068"
"2016-04-11","9.068"
"2016-04-12","9.031"
"2016-04-13","9.049"
"2016-04-14","9.057"
"2016-04-15","9.094"
"2016-04-16","9.054"
"2016-04-17","9.049"
"2016-04-18","9.074"
"2016-04-19","9.083"
"2016-04-20","9.019"
"2016-04-21","9.031"
"2016-04-22","9.07"
"2016-04-23","9.064"
"2016-04-24","9.143"
"2016-04-25","9.096"
"2016-04-26","9.126"
"2016-04-27","9.062"
"2016-04-28","9.099"
"2016-04-29","9.126"
"2016-04-30","9.163"
"2016-05-01","9.061"
"2016-05-02","9.048"
"2016-05-03","9.004"
"2016-05-04","8.999"
"2016-05-05","9.042"
"2016-05-06","8.974"
"2016-05-07","8.994"
"2016-05-08","8.981"
"2016-05-09","9.013"
"2016-05-10","8.978"
"2016-05-11","9.103"
"2016-05-12","9.373"
"2016-05-13","9.382"
"2016-05-14","9.38"
"2016-05-15","9.385"
"2016-05-16","9.322"
"2016-05-17","9.265"
"2016-05-18","9.015"
"2016-05-19","9.04"
"2016-05-20","9.065"
"2016-05-21","9.109"
"2016-05-22","9.088"
"2016-05-23","9.09"
"2016-05-24","9.101"
"2016-05-25","9.115"
"2016-05-26","9.117"
"2016-05-27","9.095"
"2016-05-28","9.13"
"2016-05-29","9.13"
"2016-05-30","9.139"
"2016-05-31","9.213"
"2016-06-01","9.186"
"2016-06-02","9.151"
"2016-06-03","9.205"
"2016-06-04","9.185"
"2016-06-05","9.197"
"2016-06-06","9.158"
"2016-06-07","9.153"
"2016-06-08","9.184"
"2016-06-09","9.005"
"2016-06-10","9.155"
"2016-06-11","9.16"
"2016-06-12","9.07"
"2016-06-13","9.14"
"2016-06-14","9.138"
"2016-06-15","9.201"
"2016-06-16","9.197"
"2016-06-17","9.201"
"2016-06-18","9.183"
"2016-06-19","9.193"
"2016-06-20","9.252"
"2016-06-21","9.265"
"2016-06-22","9.25"
"2016-06-23","9.248"
"2016-06-24","9.409"
"2016-06-25",null
"2016-06-26",null
"2016-06-27",null
"2016-06-28",null
"2016-06-29",null
"2016-06-30",null
"2016-07-01","9.406"
"2016-07-02","9.33"
"2016-07-03","9.341"
"2016-07-04","9.345"
"2016-07-05","9.387"
"2016-07-06","9.425"
"2016-07-07","9.562"
"2016-07-08","9.397"
"2016-07-09","9.519"
"2016-07-10","9.529"
"2016-07-11","9.514"
"2016-07-12","9.39"
"2016-07-13","9.414"
"2016-07-14","9.388"
"2016-07-15","9.412"
"2016-07-16","9.42"
"2016-07-17","9.366"
"2016-07-18","9.404"
"2016-07-19","9.41"
"2016-07-20","9.462"
"2016-07-21","9.474"
"2016-07-22","9.47"
"2016-07-23","9.498"
"2016-07-24","9.411"
"2016-07-25","9.365"
"2016-07-26","9.393"
"2016-07-27","9.421"
"2016-07-28","9.662"
"2016-07-29","9.606"
"2016-07-30","9.571"
"2016-07-31","9.609"
"2016-08-01","9.456"
"2016-08-02","9.488"
"2016-08-03","9.506"
"2016-08-04","9.423"
"2016-08-05","9.44"
"2016-08-06","9.568"
"2016-08-07","9.548"
"2016-08-08","9.548"
"2016-08-09","9.393"
"2016-08-10","9.452"
"2016-08-11","9.446"
"2016-08-12","9.675"
"2016-08-13","9.58"
"2016-08-14","9.627"
"2016-08-15","9.484"
"2016-08-16","9.608"
"2016-08-17","9.583"
"2016-08-18","9.684"
"2016-08-19","9.701"
"2016-08-20","9.791"
"2016-08-21","9.619"
"2016-08-22","9.797"
"2016-08-23","9.899"
"2016-08-24","9.833"
"2016-08-25","9.918"
"2016-08-26","9.897"
"2016-08-27","9.933"
"2016-08-28","9.919"
"2016-08-29","9.936"
"2016-08-30","9.978"
"2016-08-31","9.959"
"2016-09-01","9.672"
"2016-09-02","9.649"
"2016-09-03","9.748"
"2016-09-04","9.65"
"2016-09-05","9.532"
"2016-09-06","9.594"
"2016-09-07","9.728"
"2016-09-08","9.734"
"2016-09-09","9.723"
"2016-09-10","9.73"
"2016-09-11","9.739"
"2016-09-12","9.752"
"2016-09-13","9.689"
"2016-09-14","9.837"
"2016-09-15","9.857"
"2016-09-16","9.919"
"2016-09-17","9.859"
"2016-09-18","9.806"
"2016-09-19","9.881"
"2016-09-20","9.779"
"2016-09-21","9.645"
"2016-09-22","9.644"
"2016-09-23","9.658"
"2016-09-24","9.624"
"2016-09-25","9.631"
"2016-09-26","9.573"
"2016-09-27","9.634"
"2016-09-28","9.647"
"2016-09-29","9.616"
"2016-09-30","9.652"
"2016-10-01","9.51"
"2016-10-02","9.502"
"2016-10-03","9.63"
"2016-10-04","9.592"
"2016-10-05","9.689"
"2016-10-06","9.69"
"2016-10-07","9.714"
"2016-10-08","9.655"
"2016-10-09","9.75"
"2016-10-10","9.781"
"2016-10-11","9.754"
"2016-10-12","9.763"
"2016-10-13","9.633"
"2016-10-14","9.678"
"2016-10-15","9.531"
"2016-10-16","9.638"
"2016-10-17","9.682"
"2016-10-18","9.599"
"2016-10-19","9.604"
"2016-10-20","9.556"
"2016-10-21","9.552"
"2016-10-22","9.55"
"2016-10-23","9.516"
"2016-10-24","9.519"
"2016-10-25","9.561"
"2016-10-26","9.683"
"2016-10-27","9.729"
"2016-10-28","9.661"
"2016-10-29","9.584"
"2016-10-30","9.63"
"2016-10-31","9.443"
"2016-11-01","9.36"
"2016-11-02","9.36"
"2016-11-03","9.44"
"2016-11-04","9.452"
"2016-11-05","9.407"
"2016-11-06","9.496"
"2016-11-07","9.419"
"2016-11-08","9.625"
"2016-11-09","9.707"
"2016-11-10","9.747"
"2016-11-11","9.808"
"2016-11-12","9.763"
"2016-11-13","9.718"
"2016-11-14","9.818"
"2016-11-15","9.863"
"2016-11-16","9.832"
"2016-11-17","9.806"
"2016-11-18","9.798"
"2016-11-19","9.705"
"2016-11-20","9.683"
"2016-11-21","9.657"
"2016-11-22","9.665"
"2016-11-23","9.657"
"2016-11-24","9.574"
"2016-11-25","9.566"
"2016-11-26","9.499"
"2016-11-27","9.391"
"2016-11-28","9.389"
